##get_o_spectrum_0:
1501.0	-43.2760465352	


##get_o_spectrum_0:
1509.0	-36.4708130008	

##get_o_spectrum_1:
1500.0	0.242220526355	
1501.0	0.25293050514	
1502.0	0.25293050514	
1503.0	0.25293050514	
1504.0	0.254458484579	
1505.0	0.251402465073	
1506.0	0.254458484579	
1507.0	0.260564555962	
1508.0	0.261327271114	
1509.0	0.265138363286	


##get_o_spectrum_0:
1509.0	-36.4708130008	

##get_o_spectrum_1:
1500.0	0.242220526355	
1501.0	0.25293050514	
1502.0	0.25293050514	
1503.0	0.25293050514	
1504.0	0.254458484579	
1505.0	0.251402465073	
1506.0	0.254458484579	
1507.0	0.260564555962	
1508.0	0.261327271114	
1509.0	0.265138363286	


