Test_BSplit1: 
1520.0	-19.67502	
1520.1	-19.45861	
1520.2	-19.27405	
1520.3	-19.17251	
1520.4	-18.0379	
1520.5	-17.88507	
1520.6	-18.19976	
1520.7	-19.03958	
1520.8	-19.56144	
1520.9	-19.20388	
1521.0	-17.94565	
1521.1	-17.47288	
1521.2	-17.87386	
1521.3	-18.80724	
1521.4	-19.1248	
1521.5	-18.79586	
1521.6	-18.16695	
1521.7	-17.48782	
1521.8	-17.45428	
1521.9	-18.08263	
1522.0	-18.8595	
1522.1	-18.99583	
1522.2	-18.17961	
1522.3	-17.13725	
1522.4	-17.2118	
1522.5	-18.20438	
1522.6	-18.41396	
1522.7	-18.51743	
1522.8	-18.36062	
1522.9	-17.80015	
1523.0	-17.22508	
1523.1	-17.26233	
1523.2	-18.03964	
1523.3	-18.69121	
1523.4	-18.46832	
1523.5	-17.60666	
1523.6	-17.04761	
1523.7	-17.31648	
1523.8	-18.12085	
1523.9	-18.45758	
1524.0	-18.44814	
1524.1	-17.99978	
1524.2	-17.28764	
1524.3	-16.99183	
1524.4	-17.77336	
1524.5	-17.79324	
1524.6	-17.99791	
1524.7	-17.75809	
1524.8	-17.13631	
1524.9	-16.71931	
1525.0	-16.92881	
1525.1	-17.60902	
1525.2	-18.0167	
1525.3	-18.11773	
1525.4	-17.8362	
1525.5	-17.10363	
1525.6	-16.77299	
1525.7	-16.99524	
1525.8	-17.62023	
1525.9	-17.99735	
1526.0	-17.6994	
1526.1	-17.12134	
1526.2	-16.83698	
1526.3	-17.31675	
1526.4	-17.49373	
1526.5	-17.77367	
1526.6	-17.663	
1526.7	-17.20802	
1526.8	-16.70574	
1526.9	-16.88782	
1527.0	-17.59281	
1527.1	-18.10219	
1527.2	-17.92692	
1527.3	-17.50057	
1527.4	-16.84631	
1527.5	-16.6111	
1527.6	-16.93961	
1527.7	-17.48677	
1527.8	-17.80672	
1527.9	-17.64539	
1528.0	-16.99203	
1528.1	-16.39725	
1528.2	-16.64024	
1528.3	-17.39956	
1528.4	-17.60252	
1528.5	-17.4396	
1528.6	-16.77116	
1528.7	-16.56644	
1528.8	-16.55828	
1528.9	-16.98449	
1529.0	-17.50356	
1529.1	-17.77664	
1529.2	-17.38662	
1529.3	-16.73107	
1529.4	-16.4227	
1529.5	-16.83813	
1529.6	-17.38701	
1529.7	-17.45165	
1529.8	-17.16465	
1529.9	-16.82112	
1530.0	-16.62825	
1530.1	-16.67292	
1530.2	-16.84704	
1530.3	-17.16066	
1530.4	-17.29617	
1530.5	-16.94312	
1530.6	-16.56082	
1530.7	-16.54429	
1530.8	-16.50255	
1530.9	-16.66077	
1531.0	-16.63258	
1531.1	-16.67235	
1531.2	-16.54027	
1531.3	-16.28028	
1531.4	-16.17308	
1531.5	-16.33893	
1531.6	-16.62772	
1531.7	-16.72116	
1531.8	-16.52238	
1531.9	-16.22282	
1532.0	-16.05013	
1532.1	-16.24705	
1532.2	-16.55543	
1532.3	-16.73586	
1532.4	-16.60222	
1532.5	-16.32321	
1532.6	-15.99089	
1532.7	-16.08558	
1532.8	-16.34955	
1532.9	-16.61381	
1533.0	-16.47258	
1533.1	-16.36545	
1533.2	-16.12176	
1533.3	-16.13246	
1533.4	-16.19401	
1533.5	-16.25587	
1533.6	-16.3758	
1533.7	-16.33131	
1533.8	-16.18643	
1533.9	-15.99819	
1534.0	-16.0278	
1534.1	-16.31866	
1534.2	-16.62396	
1534.3	-16.64935	
1534.4	-16.52646	
1534.5	-16.31342	
1534.6	-16.1076	
1534.7	-16.10462	
1534.8	-16.24134	
1534.9	-16.47812	
1535.0	-16.60537	
1535.1	-16.28143	
1535.2	-16.15746	
1535.3	-16.16296	
1535.4	-16.22165	
1535.5	-16.36575	
1535.6	-16.40051	
1535.7	-16.3721	
1535.8	-16.31446	
1535.9	-16.25719	
1536.0	-16.15433	
1536.1	-16.14586	
1536.2	-16.40468	
1536.3	-16.61718	
1536.4	-16.41216	
1536.5	-16.03381	
1536.6	-15.90334	
1536.7	-16.26227	
1536.8	-16.66933	
1536.9	-16.65602	
1537.0	-16.48168	
1537.1	-16.26358	
1537.2	-16.30335	
1537.3	-16.37659	
1537.4	-16.57792	
1537.5	-16.56365	
1537.6	-16.51437	
1537.7	-16.30346	
1537.8	-16.10501	
1537.9	-16.22301	
1538.0	-16.48772	
1538.1	-16.66509	
1538.2	-16.59177	
1538.3	-16.44166	
1538.4	-16.27728	
1538.5	-16.14789	
1538.6	-16.15821	
1538.7	-16.41756	
1538.8	-16.63519	
1538.9	-16.72898	
1539.0	-16.56436	
1539.1	-16.15087	
1539.2	-16.17336	
1539.3	-16.35877	
1539.4	-16.45301	
1539.5	-16.67126	
1539.6	-16.72124	
1539.7	-16.53145	
1539.8	-16.18528	
1539.9	-16.16894	
1540.0	-16.46309	
1540.1	-16.15263	
1540.2	-16.22665	
1540.3	-15.97067	
1540.4	-15.67017	
1540.5	-15.6468	
1540.6	-15.8483	
1540.7	-16.04965	
1540.8	-16.16206	
1540.9	-16.02613	
1541.0	-15.62171	
1541.1	-15.32972	
1541.2	-15.89117	
1541.3	-15.9213	
1541.4	-16.26019	
1541.5	-16.1861	
1541.6	-16.057	
1541.7	-15.82287	
1541.8	-15.69158	
1541.9	-15.77395	
1542.0	-16.13335	
1542.1	-16.3903	
1542.2	-16.39916	
1542.3	-16.07861	
1542.4	-15.68474	
1542.5	-15.60949	
1542.6	-15.95867	
1542.7	-16.23113	
1542.8	-16.35394	
1542.9	-16.23546	
1543.0	-15.91293	
1543.1	-15.73456	
1543.2	-15.78551	
1543.3	-16.39908	
1543.4	-16.37384	
1543.5	-16.28648	
1543.6	-15.96774	
1543.7	-15.68271	
1543.8	-15.67416	
1543.9	-15.89151	
1544.0	-16.27567	
1544.1	-16.40979	
1544.2	-16.22371	
1544.3	-15.93547	
1544.4	-15.83999	
1544.5	-15.9556	
1544.6	-16.31893	
1544.7	-16.62145	
1544.8	-16.72403	
1544.9	-16.42369	
1545.0	-16.07995	
1545.1	-15.96883	
1545.2	-16.46901	
1545.3	-16.60242	
1545.4	-16.75106	
1545.5	-16.74961	
1545.6	-16.49994	
1545.7	-16.16827	
1545.8	-16.02944	
1545.9	-16.38655	
1546.0	-16.86358	
1546.1	-17.127	
1546.2	-16.79192	
1546.3	-16.20432	
1546.4	-15.92242	
1546.5	-16.16364	
1546.6	-16.58166	
1546.7	-16.67318	
1546.8	-16.6016	
1546.9	-16.48195	
1547.0	-16.31179	
1547.1	-16.34399	
1547.2	-16.75383	
1547.3	-17.56249	
1547.4	-17.56969	
1547.5	-16.92094	
1547.6	-16.67149	
1547.7	-16.30959	
1547.8	-16.46304	
1547.9	-16.78042	
1548.0	-17.20464	
1548.1	-17.24995	
1548.2	-16.87363	
1548.3	-16.42892	
1548.4	-16.25934	
1548.5	-16.5535	
1548.6	-17.19735	
1548.7	-17.50037	
1548.8	-17.2042	
1548.9	-16.60806	
1549.0	-16.27816	
1549.1	-16.43783	
1549.2	-16.84316	
1549.3	-17.24114	
1549.4	-17.11964	
1549.5	-17.00014	
1549.6	-16.44188	
1549.7	-16.37626	
1549.8	-16.71821	
1549.9	-17.20317	
1550.0	-17.49912	
1550.1	-17.3647	
1550.2	-16.98597	
1550.3	-16.63691	
1550.4	-16.67016	
1550.5	-17.01427	
1550.6	-17.36311	
1550.7	-17.53131	
1550.8	-17.32264	
1550.9	-16.98273	
1551.0	-16.68747	
1551.1	-16.78208	
1551.2	-17.29042	
1551.3	-17.79856	
1551.4	-17.64624	
1551.5	-17.02163	
1551.6	-16.93525	
1551.7	-17.02238	
1551.8	-17.34369	
1551.9	-17.74269	
1552.0	-17.96975	
1552.1	-17.80511	
1552.2	-17.29696	
1552.3	-16.87277	
1552.4	-16.86676	
1552.5	-17.35769	
1552.6	-17.84462	
1552.7	-17.88433	
1552.8	-17.6048	
1552.9	-17.23109	
1553.0	-16.95749	
1553.1	-17.17949	
1553.2	-17.99603	
1553.3	-18.04365	
1553.4	-17.64976	
1553.5	-17.37409	
1553.6	-16.92921	
1553.7	-17.11804	
1553.8	-17.72528	
1553.9	-18.204	
1554.0	-18.26258	
1554.1	-17.91282	
1554.2	-17.54795	
1554.3	-17.37707	
1554.4	-17.69983	
1554.5	-18.16588	
1554.6	-18.47238	
1554.7	-18.45753	
1554.8	-18.0049	
1554.9	-17.55208	
1555.0	-17.51405	
1555.1	-18.33932	
1555.2	-18.40395	
1555.3	-18.31936	
1555.4	-18.10513	
1555.5	-17.67898	
1555.6	-17.53067	
1555.7	-17.76853	
1555.8	-18.08004	
1555.9	-18.25433	
1556.0	-18.27498	
1556.1	-18.00408	
1556.2	-17.70181	
1556.3	-17.60966	
1556.4	-17.86569	
1556.5	-18.36837	
1556.6	-18.5056	
1556.7	-18.38088	
1556.8	-17.99924	
1556.9	-17.72644	
1557.0	-17.88762	
1557.1	-18.05773	
1557.2	-18.52028	
1557.3	-18.54996	
1557.4	-18.25453	
1557.5	-17.86205	
1557.6	-17.74082	
1557.7	-18.19418	
1557.8	-18.73983	
1557.9	-18.89562	
1558.0	-18.62738	
1558.1	-18.19905	
1558.2	-17.95183	
1558.3	-18.08651	
1558.4	-18.51881	
1558.5	-18.86936	
1558.6	-18.96737	
1558.7	-18.72975	
1558.8	-18.36175	
1558.9	-18.07928	
1559.0	-18.10033	
1559.1	-18.57488	
1559.2	-18.8901	
1559.3	-18.93788	
1559.4	-18.64291	
1559.5	-18.29241	
1559.6	-18.13953	
1559.7	-18.3737	
1559.8	-18.85773	
1559.9	-19.15629	
1560.0	-19.07457	
1560.1	-18.75536	
1560.2	-18.36719	
1560.3	-18.36702	
1560.4	-18.77562	
1560.5	-19.08856	
1560.6	-19.20557	
1560.7	-19.05528	
1560.8	-18.91685	
1560.9	-18.84672	
1561.0	-18.87441	
1561.1	-19.20745	
1561.2	-19.64412	
1561.3	-19.54073	
1561.4	-19.06122	
1561.5	-18.97054	
1561.6	-18.92534	
1561.7	-19.21426	
1561.8	-19.68573	
1561.9	-19.92338	
1562.0	-19.76647	
1562.1	-19.31048	
1562.2	-19.03382	
1562.3	-19.23658	
1562.4	-19.66007	
1562.5	-19.87425	
1562.6	-19.76131	
1562.7	-19.57213	
1562.8	-19.21895	
1562.9	-19.07802	
1563.0	-19.31388	
1563.1	-19.61394	
1563.2	-19.84279	
1563.3	-19.77581	
1563.4	-19.66413	
1563.5	-19.16919	
1563.6	-19.15734	
1563.7	-19.23615	
1563.8	-19.56823	
1563.9	-19.78811	
1564.0	-19.59405	
1564.1	-19.36941	
1564.2	-19.2325	
1564.3	-19.29612	
1564.4	-19.5379	
1564.5	-19.71064	
1564.6	-19.81043	
1564.7	-19.78306	
1564.8	-19.48151	
1564.9	-19.30651	
1565.0	-19.4452	
1565.1	-19.87927	
1565.2	-20.1345	
1565.3	-20.12493	
1565.4	-19.89194	
1565.5	-19.7235	
1565.6	-19.81038	
1565.7	-19.96967	
1565.8	-20.12655	
1565.9	-20.18633	
1566.0	-20.11686	
1566.1	-19.99595	
1566.2	-19.95789	
1566.3	-20.04541	
1566.4	-20.24566	
1566.5	-20.45444	
1566.6	-20.57694	
1566.7	-20.49617	
1566.8	-20.3096	
1566.9	-20.21836	
1567.0	-20.49222	
1567.1	-20.75601	
1567.2	-20.93896	
1567.3	-20.92319	
1567.4	-20.83184	
1567.5	-20.74833	
1567.6	-20.56788	
1567.7	-20.78013	
1567.8	-20.77655	
1567.9	-20.86192	
1568.0	-20.83842	
1568.1	-20.61163	
1568.2	-20.3665	
1568.3	-20.37701	
1568.4	-20.38238	
1568.5	-20.56553	
1568.6	-20.5896	
1568.7	-20.59836	
1568.8	-20.48946	
1568.9	-20.35962	
1569.0	-20.35381	
1569.1	-20.55216	
1569.2	-20.61276	
1569.3	-20.72099	
1569.4	-20.74193	
1569.5	-20.83893	
1569.6	-20.93511	
1569.7	-20.99024	
1569.8	-21.32079	
1569.9	-21.43374	
1570.0	-21.44683	
1570.1	-21.28229	
1570.2	-21.08096	
1570.3	-21.02623	
1570.4	-21.11116	
1570.5	-21.17822	
1570.6	-21.26846	
1570.7	-21.26073	
1570.8	-21.25203	
1570.9	-21.2358	
1571.0	-21.19901	
1571.1	-21.31366	
1571.2	-21.5472	
1571.3	-21.68634	
1571.4	-21.66459	
1571.5	-21.60975	
1571.6	-21.55864	
1571.7	-21.59121	
1571.8	-21.55909	
1571.9	-21.52586	
1572.0	-21.47798	
1572.1	-21.44849	
1572.2	-21.47978	
1572.3	-21.64078	
1572.4	-21.71961	
1572.5	-21.77956	
1572.6	-21.88132	
1572.7	-22.08687	
1572.8	-22.21026	
1572.9	-22.1932	
1573.0	-22.22315	
1573.1	-22.20702	
1573.2	-22.31574	
1573.3	-22.4169	
1573.4	-22.35528	
1573.5	-22.32091	
1573.6	-22.27549	
1573.7	-22.22373	
1573.8	-22.20746	
1573.9	-22.19938	
1574.0	-22.36308	
1574.1	-22.40551	
1574.2	-22.45661	
1574.3	-22.67844	
1574.4	-22.72952	
1574.5	-22.82417	
1574.6	-23.04148	
1574.7	-23.21425	
1574.8	-23.1996	
1574.9	-23.14153	
1575.0	-23.16137	
1575.1	-23.21977	
1575.2	-23.28303	
1575.3	-23.23149	
1575.4	-23.36956	
1575.5	-23.4837	
1575.6	-23.4872	
1575.7	-23.4008	
1575.8	-23.36928	
1575.9	-23.58805	
1576.0	-23.52836	
1576.1	-23.46477	
1576.2	-23.32482	
1576.3	-23.23367	
1576.4	-23.15235	
1576.5	-22.98211	
1576.6	-23.0426	
1576.7	-23.20414	
1576.8	-23.30906	
1576.9	-23.29962	
1577.0	-23.2476	
1577.1	-23.25139	
1577.2	-23.33285	
1577.3	-23.39023	
1577.4	-23.54693	
1577.5	-23.58653	
1577.6	-23.73374	
1577.7	-23.73504	
1577.8	-23.66938	
1577.9	-23.82536	
1578.0	-23.90538	
1578.1	-23.97303	
1578.2	-23.95364	
1578.3	-24.09423	
1578.4	-24.11578	
1578.5	-24.12528	
1578.6	-24.24721	
1578.7	-24.27016	
1578.8	-24.23129	
1578.9	-24.37496	
1579.0	-24.42013	


Test_BSplit2: 
1520.0	-28.21546	
1520.1	-28.45444	
1520.2	-28.9458	
1520.3	-29.26787	
1520.4	-28.90197	
1520.5	-27.9009	
1520.6	-27.37016	
1520.7	-28.56998	
1520.8	-28.53194	
1520.9	-28.62212	
1521.0	-28.35626	
1521.1	-27.87942	
1521.2	-27.52547	
